2024-06-18 13:32:43 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:16:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:16:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:17:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:18:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:19:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:19:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:20:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:21:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:22:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:22:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:23:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:24:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:25:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:25:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:26:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:27:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:28:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:28:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:29:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:30:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:31:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:31:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:32:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:33:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:34:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:34:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:35:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:36:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:37:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:37:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:38:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:39:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:40:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:40:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:41:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:42:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:43:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:43:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:44:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:45:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:46:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:46:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:47:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:48:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:49:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:49:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:50:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:51:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:52:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:52:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:53:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:54:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:55:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:55:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:56:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:57:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:58:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:58:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 17:59:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:00:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:01:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:01:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:02:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:03:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:04:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:04:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:05:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:06:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:07:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:07:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:08:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:09:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:10:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:10:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:11:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:12:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:13:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:13:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:14:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:15:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:16:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:16:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:17:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:18:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:19:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:19:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:20:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:21:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:22:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:22:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:23:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:24:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:25:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:25:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:26:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:27:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:28:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:28:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:29:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:30:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:31:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:31:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:32:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:33:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:34:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:34:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:35:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:36:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:37:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:37:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:38:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:39:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:40:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:40:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:41:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:42:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:43:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:43:59 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:44:44 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:45:29 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:46:14 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:47:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:47:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:48:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:49:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:50:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:50:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:51:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:52:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:53:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:53:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:54:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:55:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:56:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:56:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:57:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:58:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:59:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 18:59:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:00:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:01:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:02:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:02:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:03:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:04:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:05:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:05:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:06:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:07:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
