2024-06-18 10:45:34 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 101. worker_id: 2c60c315. 
2024-06-18 17:31:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:32:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:32:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:33:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:34:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:35:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:35:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:36:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:37:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:38:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:38:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:39:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:40:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:41:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:41:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:42:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:43:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:44:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:44:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:45:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:46:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:47:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:47:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:48:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:49:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:50:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:50:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:51:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:52:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:53:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:53:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:54:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:55:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:56:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:56:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:57:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:58:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:59:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 17:59:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:00:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:01:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:02:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:02:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:03:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:04:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:05:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:05:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:06:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:07:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:08:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:08:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:09:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:10:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:11:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:11:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:12:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:13:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:14:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:14:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:15:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:16:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:17:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:17:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:18:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:19:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:20:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:20:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:21:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:22:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:23:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:23:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:24:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:25:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:26:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:26:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:27:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:28:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:29:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:29:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:30:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:31:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:32:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:32:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:33:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:34:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:35:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:35:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:36:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:37:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:38:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:38:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:39:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:40:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:41:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:41:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:42:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:43:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:44:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:44:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:45:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:46:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:47:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:47:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 145. worker_id: 2c60c315. 
2024-06-18 18:48:23 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60516 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 18:48:23 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60526 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 18:48:31 | INFO | stdout | [32mINFO[0m:     127.0.0.1:60536 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 18:48:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:49:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:50:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:50:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:51:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:52:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:53:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:53:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:54:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:55:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:56:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:56:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:57:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:58:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:59:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 18:59:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 19:00:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 19:01:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 19:02:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 146. worker_id: 2c60c315. 
2024-06-18 19:02:20 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57848 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:02:20 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57858 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:02:32 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57870 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:02:43 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59012 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:02:43 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59020 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:02:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=4, locked=False). call_ct: 148. worker_id: 2c60c315. 
2024-06-18 19:02:53 | INFO | stdout | [32mINFO[0m:     127.0.0.1:59022 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:01 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36134 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:01 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36146 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:06 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36150 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:32 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36850 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:32 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36862 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:03:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=4, locked=False). call_ct: 150. worker_id: 2c60c315. 
2024-06-18 19:03:43 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36872 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:04:12 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55264 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:04:12 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55266 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:04:21 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=4, locked=False). call_ct: 151. worker_id: 2c60c315. 
2024-06-18 19:04:24 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55268 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:04:57 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34062 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:04:57 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34074 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:06 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=4, locked=False). call_ct: 152. worker_id: 2c60c315. 
2024-06-18 19:05:08 | INFO | stdout | [32mINFO[0m:     127.0.0.1:34082 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:18 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55582 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:18 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55590 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:55594 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52882 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52892 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52896 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:51 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=5, locked=False). call_ct: 154. worker_id: 2c60c315. 
2024-06-18 19:05:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50040 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:05:56 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50044 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:06:04 | INFO | stdout | [32mINFO[0m:     127.0.0.1:50052 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:06:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:38392 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:06:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:38402 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:06:36 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: Semaphore(value=4, locked=False). call_ct: 156. worker_id: 2c60c315. 
2024-06-18 19:06:41 | INFO | stdout | [32mINFO[0m:     127.0.0.1:38408 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 19:07:05 | INFO | stdout | [32mINFO[0m:     127.0.0.1:44272 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
